"v","k","knn","lcl","cc","bc","kcore","Freq","dynamics","N","M"
179,4,554.5,0.666666666666667,0.336154964686332,7.31566407000347e-06,3,1,"mutualistic",6474,12572
181,4,532,1,0.332084957931459,0,4,1,"doublewell",6474,12572
182,2,1074.5,1,0.335649468498833,0,2,2,"doublewell",6474,12572
183,1,9,0,0.242925767469789,0,1,1,"doublewell",6474,12572
187,1,286,0,0.293679960074407,0,1,1,"mutualistic",6474,12572
189,1,140,0,0.289321950565414,0,1,1,"genereg",6474,12572
189,1,140,0,0.289321950565414,0,1,1,"SIS",6474,12572
191,3,404.666666666667,1,0.312162422839506,0,3,2,"genereg",6474,12572
192,1,7,0,0.258806125304866,0,1,1,"genereg",6474,12572
192,1,7,0,0.258806125304866,0,1,1,"doublewell",6474,12572
195,2,143.5,0,0.278384655083434,1.80247582006357e-05,2,1,"mutualistic",6474,12572
199,2,382.5,0,0.302618045815802,5.98343233475223e-06,2,1,"SIS",6474,12572
202,3,151.333333333333,0,0.295058802078585,0.000129420624605496,3,1,"doublewell",6474,12572
206,1,691,0,0.300845882134226,0,1,1,"SIS",6474,12572
206,1,691,0,0.300845882134226,0,1,1,"doublewell",6474,12572
207,2,747,1,0.320779027702067,0,2,1,"SIS",6474,12572
211,3,96.3333333333333,0,0.278720289355839,3.78157581417198e-05,2,1,"mutualistic",6474,12572
211,3,96.3333333333333,0,0.278720289355839,3.78157581417198e-05,2,1,"genereg",6474,12572
213,2,136,0,0.277442029917277,2.31416643608064e-06,2,1,"genereg",6474,12572
215,3,737.666666666667,0.666666666666667,0.333384837247631,8.62328514358181e-06,3,1,"SIS",6474,12572
216,4,655.75,0.666666666666667,0.342070496221529,3.28952353248287e-05,4,1,"doublewell",6474,12572
219,3,308.333333333333,0.333333333333333,0.306806332353778,1.65346538607316e-05,3,1,"genereg",6474,12572
220,1,87,0,0.238856088560886,0,1,2,"mutualistic",6474,12572
222,3,117,0.333333333333333,0.280556518723994,9.21435093759253e-06,3,1,"SIS",6474,12572
224,2,842,1,0.324786753637732,0,2,1,"doublewell",6474,12572
224,2,842,1,0.324786753637732,0,2,1,"SIS",6474,12572
226,3,274.666666666667,0.333333333333333,0.305258193822212,5.72533926100827e-05,3,1,"doublewell",6474,12572
228,1,15,0,0.203899703899704,0,1,1,"doublewell",6474,12572
232,1,3,0,0.250038627935723,0,1,1,"doublewell",6474,12572
233,1,94,0,0.263977814934138,0,1,1,"genereg",6474,12572
234,1,46,0,0.244218072061875,0,1,1,"mutualistic",6474,12572
235,1,286,0,0.293679960074407,0,1,1,"SIS",6474,12572
237,2,201.5,0,0.288445256450247,0.000128176973699676,2,1,"doublewell",6474,12572
237,2,201.5,0,0.288445256450247,0.000128176973699676,2,1,"mutualistic",6474,12572
243,2,393,1,0.303739852658252,0,2,1,"genereg",6474,12572
245,1,140,0,0.276529391660971,0,1,1,"SIS",6474,12572
252,2,71.5,0,0.278253019816877,1.15128870868276e-06,2,1,"genereg",6474,12572
254,3,494,0.333333333333333,0.321735672747154,0.000308975745403986,2,2,"SIS",6474,12572
255,2,815.5,1,0.322440846824408,0,2,1,"genereg",6474,12572
258,2,3,0,0.218815495909675,4.53670688592903e-07,2,1,"doublewell",6474,12572
262,2,546,1,0.311606412169643,0,2,1,"SIS",6474,12572
262,2,546,1,0.311606412169643,0,2,1,"mutualistic",6474,12572
263,3,78.6666666666667,0.666666666666667,0.290947500898957,1.46430548421448e-06,3,1,"SIS",6474,12572
265,1,1458,0,0.320477274977721,0,1,1,"doublewell",6474,12572
266,3,722,1,0.335701690695986,0,3,1,"mutualistic",6474,12572
266,3,722,1,0.335701690695986,0,3,1,"genereg",6474,12572
267,2,732,1,0.320540754679608,0,2,2,"mutualistic",6474,12572
268,1,35,0,0.249009424889402,0,1,1,"doublewell",6474,12572
268,1,35,0,0.249009424889402,0,1,1,"SIS",6474,12572
270,2,394,1,0.302901263453439,0,2,1,"SIS",6474,12572
274,4,648.5,1,0.33789215430391,0,4,1,"SIS",6474,12572
274,4,648.5,1,0.33789215430391,0,4,1,"doublewell",6474,12572
275,2,1074.5,1,0.335649468498833,0,2,2,"doublewell",6474,12572
277,2,815.5,1,0.322440846824408,0,2,1,"SIS",6474,12572
279,11,69.6363636363636,0.0727272727272727,0.302010917743666,0.00185884207047658,3,1,"mutualistic",6474,12572
280,3,16.6666666666667,0,0.251750155569384,0.000310529379830813,2,1,"genereg",6474,12572
280,3,16.6666666666667,0,0.251750155569384,0.000310529379830813,2,1,"SIS",6474,12572
283,2,1074.5,1,0.335649468498833,0,2,1,"mutualistic",6474,12572
283,2,1074.5,1,0.335649468498833,0,2,1,"doublewell",6474,12572
288,1,1458,0,0.320477274977721,0,1,1,"doublewell",6474,12572
290,2,929.5,1,0.328829057658115,0,2,1,"mutualistic",6474,12572
292,1,140,0,0.289321950565414,0,1,1,"SIS",6474,12572
297,3,687.333333333333,1,0.330710672865682,0,3,3,"mutualistic",6474,12572
297,3,687.333333333333,1,0.330710672865682,0,3,1,"genereg",6474,12572
303,2,10,1,0.242425377326692,0,2,1,"mutualistic",6474,12572
304,3,15.6666666666667,0,0.251691422350105,0.000588846357381168,2,1,"doublewell",6474,12572
305,4,447.25,0.333333333333333,0.325997179693795,5.33589900582709e-05,4,2,"mutualistic",6474,12572
307,2,210.5,0,0.292221570132274,1.32872794458924e-06,2,1,"mutualistic",6474,12572
308,3,25,0.333333333333333,0.274047417442845,1.18165596815848e-06,3,1,"doublewell",6474,12572
309,2,25,1,0.261239809508435,0,2,1,"SIS",6474,12572
314,2,13,0,0.228841122816941,4.25907068187525e-05,2,1,"genereg",6474,12572
317,3,507,0.666666666666667,0.323391286970424,0.00140090593691694,3,1,"mutualistic",6474,12572
321,2,25.5,1,0.252841685871646,0,2,1,"doublewell",6474,12572
321,2,25.5,1,0.252841685871646,0,2,1,"genereg",6474,12572
322,2,26,0,0.253803324968632,3.16412312679334e-06,2,1,"doublewell",6474,12572
324,1,1458,0,0.320477274977721,0,1,1,"genereg",6474,12572
327,10,25.2,0.0444444444444444,0.276151877133106,0.00106353260567232,4,2,"doublewell",6474,12572
331,2,145,0,0.277811158798283,4.64604973186005e-06,2,1,"SIS",6474,12572
332,2,929.5,1,0.328829057658115,0,2,1,"doublewell",6474,12572
335,1,18,0,0.256549482779121,0,1,1,"genereg",6474,12572
338,2,19.5,0,0.252604878048781,3.86511412605742e-05,2,1,"genereg",6474,12572
346,2,8,0,0.254241948153967,3.11102601673013e-06,2,1,"mutualistic",6474,12572
347,4,35.5,0.166666666666667,0.247287591687042,2.36649775251934e-05,3,1,"genereg",6474,12572
347,4,35.5,0.166666666666667,0.247287591687042,2.36649775251934e-05,3,1,"SIS",6474,12572
354,3,11,0,0.237349662657671,0.000617903750427037,1,1,"mutualistic",6474,12572
356,1,750,0,0.302377726911758,0,1,1,"genereg",6474,12572
356,1,750,0,0.302377726911758,0,1,1,"mutualistic",6474,12572
357,15,19,0.0571428571428571,0.281557198782079,0.00148377630364014,4,6,"genereg",6474,12572
358,3,50.3333333333333,0,0.277739637861495,5.18639036089556e-05,2,1,"genereg",6474,12572
364,1,9,0,0.247903182566734,0,1,1,"doublewell",6474,12572
365,3,268.666666666667,0.666666666666667,0.306690040746707,8.00950123194712e-06,3,1,"SIS",6474,12572
372,1,17,0,0.216604202917949,0,1,1,"mutualistic",6474,12572
383,5,16.8,0.1,0.265286885245902,6.03600198892774e-05,4,1,"mutualistic",6474,12572
384,10,33.4,0.0888888888888889,0.275916453537937,0.000716978660625821,4,1,"genereg",6474,12572
384,10,33.4,0.0888888888888889,0.275916453537937,0.000716978660625821,4,2,"doublewell",6474,12572
385,1,26,0,0.261704536265869,0,1,1,"mutualistic",6474,12572
388,7,38.2857142857143,0.0476190476190476,0.29511261055895,0.00101286469509063,3,1,"mutualistic",6474,12572
389,1,9,0,0.220274960865718,0,1,1,"doublewell",6474,12572
392,6,34.5,0.133333333333333,0.258702689740618,0.000328214160332064,4,1,"mutualistic",6474,12572
399,1,87,0,0.238856088560886,0,1,1,"doublewell",6474,12572
399,1,87,0,0.238856088560886,0,1,1,"mutualistic",6474,12572
401,2,44,0,0.238873717617536,0.000308975745403986,1,1,"mutualistic",6474,12572
403,3,17.6666666666667,0,0.258186749631048,0.000120356357065968,2,1,"doublewell",6474,12572
405,8,273.375,0.285714285714286,0.343267752028424,0.00075913192130466,7,1,"mutualistic",6474,12572
406,3,15.3333333333333,0,0.24024793081691,4.16629010043863e-05,2,1,"SIS",6474,12572
412,2,18.5,0,0.264625321941049,1.92160625730762e-06,2,1,"doublewell",6474,12572
413,1,87,0,0.238856088560886,0,1,1,"doublewell",6474,12572
413,1,87,0,0.238856088560886,0,1,1,"genereg",6474,12572
415,15,18,0.0857142857142857,0.282158580707031,0.0015943313395438,4,2,"genereg",6474,12572
416,10,187.6,0.133333333333333,0.326523405972559,0.00169458775285648,3,2,"doublewell",6474,12572
420,2,855,1,0.322601544978819,0,2,1,"mutualistic",6474,12572
422,3,50,0,0.277715805731938,7.48874395501028e-05,2,1,"SIS",6474,12572
422,3,50,0,0.277715805731938,7.48874395501028e-05,2,1,"doublewell",6474,12572
425,1,87,0,0.238856088560886,0,1,2,"doublewell",6474,12572
428,10,22.2,0.0666666666666667,0.281925087108014,0.000649100388038758,4,1,"genereg",6474,12572
428,10,22.2,0.0666666666666667,0.281925087108014,0.000649100388038758,4,1,"doublewell",6474,12572
431,1,24,0,0.246656251190794,0,1,1,"genereg",6474,12572
432,1,7,0,0.226677405799132,0,1,1,"SIS",6474,12572
433,2,855,1,0.322601544978819,0,2,1,"SIS",6474,12572
433,2,855,1,0.322601544978819,0,2,1,"genereg",6474,12572
433,2,855,1,0.322601544978819,0,2,1,"doublewell",6474,12572
436,1,14,0,0.242461699816459,0,1,1,"genereg",6474,12572
439,2,17.5,0,0.226995371019778,8.60601092936182e-07,2,1,"doublewell",6474,12572
441,1,87,0,0.238856088560886,0,1,1,"SIS",6474,12572
442,2,30.5,0,0.263526442209828,3.18493468995503e-05,2,1,"doublewell",6474,12572
445,1,54,0,0.257590831310438,0,1,1,"genereg",6474,12572
447,1,2,0,0.16543986096202,0,1,1,"genereg",6474,12572
458,1,4,0,0.234605487296582,0,1,1,"mutualistic",6474,12572
458,1,4,0,0.234605487296582,0,1,1,"genereg",6474,12572
465,2,785,1,0.326095717884131,0,2,1,"mutualistic",6474,12572
465,2,785,1,0.326095717884131,0,2,1,"SIS",6474,12572
469,4,42.5,0.166666666666667,0.275669690387973,0.000166304545463446,3,1,"mutualistic",6474,12572
469,4,42.5,0.166666666666667,0.275669690387973,0.000166304545463446,3,1,"SIS",6474,12572
470,13,37.6923076923077,0.141025641025641,0.286555403072292,0.00124611574956377,6,1,"mutualistic",6474,12572
473,2,760.5,1,0.320985817712982,0,2,1,"SIS",6474,12572
475,2,24,1,0.260085181613629,0,2,1,"genereg",6474,12572
475,2,24,1,0.260085181613629,0,2,1,"SIS",6474,12572
477,2,872,1,0.330137195899424,0,2,1,"doublewell",6474,12572
479,2,393,1,0.303739852658252,0,2,1,"SIS",6474,12572
482,2,441.5,1,0.30589291621379,0,2,1,"SIS",6474,12572
482,2,441.5,1,0.30589291621379,0,2,1,"mutualistic",6474,12572
485,2,2.5,0,0.189579428303655,0.000308975745403986,1,1,"doublewell",6474,12572
486,6,7,0,0.25433185336529,0.00123848028794553,2,1,"genereg",6474,12572
492,2,212.5,0,0.281055968043072,1.39082161262201e-05,2,1,"mutualistic",6474,12572
494,2,35,0,0.266411491130592,3.30728105896846e-06,2,1,"genereg",6474,12572
494,2,35,0,0.266411491130592,3.30728105896846e-06,2,1,"doublewell",6474,12572
495,8,34.25,0.178571428571429,0.28206022048891,0.000315731534212946,5,1,"mutualistic",6474,12572
496,2,6,0,0.212654817832386,4.62717958822821e-06,2,1,"SIS",6474,12572
508,2,41,0,0.266126711343173,6.81430603772972e-06,2,1,"SIS",6474,12572
510,4,366,0,0.32073134476266,0.000695535118407418,2,1,"mutualistic",6474,12572
516,9,88.8888888888889,0.0555555555555556,0.31312886996904,0.00141216187226632,3,1,"doublewell",6474,12572
518,15,22.7333333333333,0.00952380952380952,0.298446216976347,0.00241848941297879,3,2,"genereg",6474,12572
518,15,22.7333333333333,0.00952380952380952,0.298446216976347,0.00241848941297879,3,2,"mutualistic",6474,12572
521,2,2,0,0.211944599063554,2.76698493944989e-06,2,1,"doublewell",6474,12572
530,3,770,1,0.336032809012096,0,3,1,"doublewell",6474,12572
530,3,770,1,0.336032809012096,0,3,1,"mutualistic",6474,12572
531,1,107,0,0.272972631046262,0,1,1,"mutualistic",6474,12572
535,6,246,0.133333333333333,0.323455926444134,0.000646219768181333,3,1,"genereg",6474,12572
542,6,27.6666666666667,0.0666666666666667,0.281961928823453,0.000402994188452177,2,1,"mutualistic",6474,12572
543,2,212.5,0,0.281055968043072,1.39082161262201e-05,2,1,"SIS",6474,12572
544,1,7,0,0.187357087035804,0,1,1,"genereg",6474,12572
546,2,10.5,0,0.228179639029893,9.2989413071266e-06,2,2,"doublewell",6474,12572
553,1,35,0,0.218335750666172,0,1,1,"genereg",6474,12572
557,1,3,0,0.191826695116169,0,1,1,"genereg",6474,12572
561,5,1.8,0,0.19188924791747,0.000932716681116899,2,1,"doublewell",6474,12572
565,2,720.5,1,0.320255293884821,0,2,1,"doublewell",6474,12572
567,2,776,0,0.321975726223637,2.30365833626655e-05,2,1,"SIS",6474,12572
570,4,57,0.333333333333333,0.271484293083924,1.89223542534426e-05,4,1,"SIS",6474,12572
570,4,57,0.333333333333333,0.271484293083924,1.89223542534426e-05,4,1,"mutualistic",6474,12572
574,2,25.5,0,0.258238251017314,9.30531840925985e-05,2,1,"SIS",6474,12572
574,2,25.5,0,0.258238251017314,9.30531840925985e-05,2,1,"genereg",6474,12572
577,3,62.6666666666667,0.333333333333333,0.253405887879737,2.69942078869057e-05,3,1,"SIS",6474,12572
582,2,17.5,0,0.262394097855608,3.81823384514937e-06,2,1,"SIS",6474,12572
588,2,720.5,1,0.320255293884821,0,2,1,"genereg",6474,12572
592,2,315,1,0.295489820140601,0,2,1,"SIS",6474,12572
599,2,1104,1,0.333350499536513,0,2,1,"genereg",6474,12572
602,14,126.785714285714,0.0769230769230769,0.321863656705286,0.00232864687319896,4,2,"genereg",6474,12572
603,2,326.5,1,0.29469610744366,0,2,1,"genereg",6474,12572
605,1,5,0,0.243987938183189,0,1,1,"genereg",6474,12572
606,1,7,0,0.253019583317046,0,1,1,"genereg",6474,12572
609,1,1458,0,0.320477274977721,0,1,1,"genereg",6474,12572
610,1,1458,0,0.320477274977721,0,1,1,"doublewell",6474,12572
613,3,862,1,0.337874517172983,0,3,1,"doublewell",6474,12572
623,1,3,0,0.218379946695456,0,1,1,"mutualistic",6474,12572
624,6,484.166666666667,0.6,0.342486772486773,6.17854751210097e-05,5,1,"SIS",6474,12572
625,3,146.666666666667,0.666666666666667,0.299481817340613,2.58175897920891e-06,3,1,"SIS",6474,12572
627,2,1074.5,1,0.335649468498833,0,2,1,"doublewell",6474,12572
628,3,966.333333333333,1,0.345927746900385,0,3,1,"SIS",6474,12572
628,3,966.333333333333,1,0.345927746900385,0,3,1,"genereg",6474,12572
629,1,750,0,0.302377726911758,0,1,1,"SIS",6474,12572
631,3,729,1,0.336032809012096,0,3,1,"genereg",6474,12572
633,4,525.5,0.5,0.335145490317904,2.48124587328764e-05,4,1,"doublewell",6474,12572
633,4,525.5,0.5,0.335145490317904,2.48124587328764e-05,4,1,"genereg",6474,12572
634,2,73,0,0.277691977691978,9.77527355520035e-07,2,1,"SIS",6474,12572
639,1,87,0,0.238856088560886,0,1,1,"mutualistic",6474,12572
640,1,750,0,0.302377726911758,0,1,1,"doublewell",6474,12572
644,1,29,0,0.253683963003606,0,1,1,"mutualistic",6474,12572
646,2,14.5,0,0.262298403436259,2.15948253026106e-07,2,2,"SIS",6474,12572
647,2,733,1,0.321097276650628,0,2,1,"doublewell",6474,12572
648,2,32.5,1,0.258011798469388,0,2,1,"mutualistic",6474,12572
654,2,918,1,0.327067859127886,0,2,1,"SIS",6474,12572
657,1,252,0,0.277204402381054,0,1,1,"doublewell",6474,12572
660,1,2,0,0.232198586648492,0,1,1,"mutualistic",6474,12572
661,1,36,0,0.26955109519447,0,1,1,"doublewell",6474,12572
663,1,226,0,0.275822396454747,0,1,1,"doublewell",6474,12572
665,2,1104,1,0.333350499536513,0,2,1,"doublewell",6474,12572
665,2,1104,1,0.333350499536513,0,2,1,"genereg",6474,12572
666,2,730.5,1,0.320493142545923,0,2,1,"mutualistic",6474,12572
666,2,730.5,1,0.320493142545923,0,2,1,"SIS",6474,12572
671,2,1104,1,0.333350499536513,0,2,1,"SIS",6474,12572
671,2,1104,1,0.333350499536513,0,2,1,"doublewell",6474,12572
674,2,11,0,0.254371831650096,0.000308975745403986,1,1,"mutualistic",6474,12572
675,3,481,0.666666666666667,0.320271139478502,1.47587404304166e-05,2,2,"doublewell",6474,12572
685,4,17.5,0.166666666666667,0.2633656115225,0.000317471632409052,3,1,"mutualistic",6474,12572
688,6,329,0.733333333333333,0.333178917026971,0.000206345327785712,6,1,"SIS",6474,12572
690,2,458.5,1,0.307330737821669,0,2,1,"doublewell",6474,12572
691,3,488.333333333333,0,0.320636021398851,0.00022562712353753,2,1,"mutualistic",6474,12572
697,2,38,0,0.260399066698849,6.18342306818779e-06,2,1,"mutualistic",6474,12572
700,1,750,0,0.302377726911758,0,1,1,"doublewell",6474,12572
701,1,133,0,0.274140267660512,0,1,1,"SIS",6474,12572
708,1,44,0,0.260074731809233,0,1,1,"mutualistic",6474,12572
718,2,518,1,0.312463796099633,0,2,1,"doublewell",6474,12572
721,4,643.25,0.833333333333333,0.341294948855847,1.22493902039386e-06,4,1,"doublewell",6474,12572
725,15,2.26666666666667,0,0.256113001503521,0.00413263576219313,2,1,"doublewell",6474,12572
729,5,85.6,0,0.292313945086705,0.000320668115702219,3,1,"genereg",6474,12572
731,3,520,0,0.32205582367282,4.85645715008511e-05,3,1,"SIS",6474,12572
734,3,479,1,0.31881987883564,0,3,1,"SIS",6474,12572
738,2,929.5,1,0.328829057658115,0,2,1,"doublewell",6474,12572
739,3,7.33333333333333,0.333333333333333,0.263087302877581,7.83114356168556e-06,3,1,"mutualistic",6474,12572
740,2,348.5,0,0.30091581051555,5.88499657263611e-06,2,1,"genereg",6474,12572
741,1,5,0,0.243877627910482,0,1,1,"doublewell",6474,12572
742,3,66.3333333333333,0,0.286911041177253,5.63826930701281e-05,3,1,"mutualistic",6474,12572
743,5,642.8,0.9,0.348160499139415,2.51680092336188e-06,5,1,"doublewell",6474,12572
745,16,75.625,0.0666666666666667,0.315125845869237,0.000829572078961953,4,1,"genereg",6474,12572
748,1,15,0,0.203899703899704,0,1,1,"doublewell",6474,12572
750,2,149.5,0,0.277644333876641,6.33566269047155e-06,2,1,"SIS",6474,12572
751,1,1458,0,0.320477274977721,0,1,1,"doublewell",6474,12572
752,3,545.333333333333,0.666666666666667,0.322826791681213,2.1858660864476e-06,3,1,"mutualistic",6474,12572
