"v","k","knn","lcl","cc","bc","kcore","Freq","dynamics","N","M"
24,42,16.6190476190476,0.102206736353078,0.336204336204336,0.0172161884484306,9,1,"genereg",1133,5451
24,42,16.6190476190476,0.102206736353078,0.336204336204336,0.0172161884484306,9,1,"SIS",1133,5451
25,20,18.7,0.0947368421052632,0.335109532267614,0.00741428518259743,9,3,"genereg",1133,5451
25,20,18.7,0.0947368421052632,0.335109532267614,0.00741428518259743,9,1,"mutualistic",1133,5451
25,20,18.7,0.0947368421052632,0.335109532267614,0.00741428518259743,9,1,"SIS",1133,5451
26,21,16.4761904761905,0.157142857142857,0.320952650978168,0.0043616440586352,9,5,"mutualistic",1133,5451
27,12,22.8333333333333,0.257575757575758,0.313834211255891,0.00146722911281098,8,3,"mutualistic",1133,5451
27,12,22.8333333333333,0.257575757575758,0.313834211255891,0.00146722911281098,8,2,"SIS",1133,5451
28,9,17,0.166666666666667,0.303974221267454,0.00178100075287426,6,1,"SIS",1133,5451
28,9,17,0.166666666666667,0.303974221267454,0.00178100075287426,6,1,"mutualistic",1133,5451
28,9,17,0.166666666666667,0.303974221267454,0.00178100075287426,6,1,"genereg",1133,5451
29,26,20.1923076923077,0.147692307692308,0.317977528089888,0.00884900492971497,10,1,"doublewell",1133,5451
30,22,21.2727272727273,0.12987012987013,0.342615012106538,0.00395923852054669,10,1,"mutualistic",1133,5451
30,22,21.2727272727273,0.12987012987013,0.342615012106538,0.00395923852054669,10,1,"doublewell",1133,5451
30,22,21.2727272727273,0.12987012987013,0.342615012106538,0.00395923852054669,10,2,"SIS",1133,5451
31,3,23.6666666666667,0.333333333333333,0.270748624730926,0.000233879785555814,3,1,"genereg",1133,5451
32,8,28.5,0.5,0.292582062548462,0.000217103641376165,7,1,"mutualistic",1133,5451
32,8,28.5,0.5,0.292582062548462,0.000217103641376165,7,1,"genereg",1133,5451
32,8,28.5,0.5,0.292582062548462,0.000217103641376165,7,2,"SIS",1133,5451
33,19,21.8947368421053,0.216374269005848,0.318424753867792,0.00403404043170406,9,1,"doublewell",1133,5451
33,19,21.8947368421053,0.216374269005848,0.318424753867792,0.00403404043170406,9,1,"SIS",1133,5451
33,19,21.8947368421053,0.216374269005848,0.318424753867792,0.00403404043170406,9,5,"genereg",1133,5451
34,25,18.24,0.0766666666666667,0.334812185743863,0.00959778405255168,9,3,"genereg",1133,5451
34,25,18.24,0.0766666666666667,0.334812185743863,0.00959778405255168,9,1,"doublewell",1133,5451
34,25,18.24,0.0766666666666667,0.334812185743863,0.00959778405255168,9,2,"mutualistic",1133,5451
35,28,28.2142857142857,0.198412698412698,0.364221364221364,0.00716099649935894,10,3,"doublewell",1133,5451
36,27,24.6666666666667,0.125356125356125,0.352428393524284,0.00784140470580359,9,2,"SIS",1133,5451
37,49,19.5918367346939,0.076530612244898,0.374958595561444,0.0264993571394075,10,1,"mutualistic",1133,5451
40,18,23.7777777777778,0.183006535947712,0.331964809384164,0.00403652308176028,10,3,"doublewell",1133,5451
40,18,23.7777777777778,0.183006535947712,0.331964809384164,0.00403652308176028,10,2,"genereg",1133,5451
41,31,20.2258064516129,0.0881720430107527,0.354747727984958,0.0122561238608931,10,2,"genereg",1133,5451
43,7,27.7142857142857,0.333333333333333,0.304301075268817,0.000426591121891299,7,2,"SIS",1133,5451
43,7,27.7142857142857,0.333333333333333,0.304301075268817,0.000426591121891299,7,2,"mutualistic",1133,5451
44,7,33.1428571428571,0.238095238095238,0.318335208098988,0.000709834745851212,6,2,"mutualistic",1133,5451
44,7,33.1428571428571,0.238095238095238,0.318335208098988,0.000709834745851212,6,1,"SIS",1133,5451
46,26,26.9230769230769,0.196923076923077,0.354303599374022,0.00390506732973517,10,1,"mutualistic",1133,5451
46,26,26.9230769230769,0.196923076923077,0.354303599374022,0.00390506732973517,10,2,"SIS",1133,5451
47,22,21.5909090909091,0.0735930735930736,0.341787439613527,0.00887084361073908,9,1,"mutualistic",1133,5451
47,22,21.5909090909091,0.0735930735930736,0.341787439613527,0.00887084361073908,9,1,"SIS",1133,5451
47,22,21.5909090909091,0.0735930735930736,0.341787439613527,0.00887084361073908,9,3,"genereg",1133,5451
47,22,21.5909090909091,0.0735930735930736,0.341787439613527,0.00887084361073908,9,2,"doublewell",1133,5451
48,38,21.4736842105263,0.0682788051209104,0.373227827233762,0.0229290922250478,10,2,"SIS",1133,5451
48,38,21.4736842105263,0.0682788051209104,0.373227827233762,0.0229290922250478,10,1,"genereg",1133,5451
48,38,21.4736842105263,0.0682788051209104,0.373227827233762,0.0229290922250478,10,1,"doublewell",1133,5451
49,2,37.5,0,0.284779874213836,1.82747480227068e-05,2,1,"SIS",1133,5451
49,2,37.5,0,0.284779874213836,1.82747480227068e-05,2,1,"mutualistic",1133,5451
49,2,37.5,0,0.284779874213836,1.82747480227068e-05,2,1,"doublewell",1133,5451
50,32,25.75,0.131048387096774,0.366580310880829,0.0135997796002651,10,1,"mutualistic",1133,5451
50,32,25.75,0.131048387096774,0.366580310880829,0.0135997796002651,10,2,"doublewell",1133,5451
50,32,25.75,0.131048387096774,0.366580310880829,0.0135997796002651,10,1,"SIS",1133,5451
51,15,27.4666666666667,0.257142857142857,0.324076724878328,0.00189804487391297,9,1,"mutualistic",1133,5451
51,15,27.4666666666667,0.257142857142857,0.324076724878328,0.00189804487391297,9,4,"SIS",1133,5451
52,35,22.4285714285714,0.169747899159664,0.345860067216621,0.00785237915329103,10,2,"doublewell",1133,5451
53,28,17.0714285714286,0.203703703703704,0.32631882386855,0.00861294142869586,9,1,"doublewell",1133,5451
54,33,17.8181818181818,0.132575757575758,0.344596651445967,0.0193922680207705,9,1,"SIS",1133,5451
55,19,19.8947368421053,0.345029239766082,0.31735351836277,0.00628887226087606,9,1,"genereg",1133,5451
55,19,19.8947368421053,0.345029239766082,0.31735351836277,0.00628887226087606,9,2,"doublewell",1133,5451
55,19,19.8947368421053,0.345029239766082,0.31735351836277,0.00628887226087606,9,1,"mutualistic",1133,5451
56,3,19,0,0.264733395696913,5.91264234726382e-05,3,1,"mutualistic",1133,5451
57,10,14.2,0.311111111111111,0.285354171918326,0.00245025480131315,8,2,"SIS",1133,5451
58,26,21.8461538461538,0.196923076923077,0.341890667472063,0.00760471318956638,9,2,"SIS",1133,5451
59,10,15.2,0.333333333333333,0.286945500633714,0.000669123461017354,7,2,"doublewell",1133,5451
59,10,15.2,0.333333333333333,0.286945500633714,0.000669123461017354,7,1,"genereg",1133,5451
60,17,21.9411764705882,0.448529411764706,0.312620822977078,0.00206952618623728,9,1,"mutualistic",1133,5451
62,14,23.7142857142857,0.494505494505495,0.315672058003346,0.00117765292848157,9,1,"genereg",1133,5451
62,14,23.7142857142857,0.494505494505495,0.315672058003346,0.00117765292848157,9,1,"doublewell",1133,5451
63,14,13.5,0.131868131868132,0.296801258521238,0.00523249443453438,8,1,"genereg",1133,5451
64,16,16.625,0.333333333333333,0.302027748132337,0.00129917765876095,8,1,"mutualistic",1133,5451
64,16,16.625,0.333333333333333,0.302027748132337,0.00129917765876095,8,1,"doublewell",1133,5451
64,16,16.625,0.333333333333333,0.302027748132337,0.00129917765876095,8,1,"genereg",1133,5451
65,30,15.1333333333333,0.128735632183908,0.33313713949382,0.0160841892444577,9,1,"SIS",1133,5451
65,30,15.1333333333333,0.128735632183908,0.33313713949382,0.0160841892444577,9,1,"doublewell",1133,5451
66,23,19.0434782608696,0.0909090909090909,0.330607476635514,0.00856070894125897,9,2,"SIS",1133,5451
66,23,19.0434782608696,0.0909090909090909,0.330607476635514,0.00856070894125897,9,1,"doublewell",1133,5451
66,23,19.0434782608696,0.0909090909090909,0.330607476635514,0.00856070894125897,9,1,"mutualistic",1133,5451
66,23,19.0434782608696,0.0909090909090909,0.330607476635514,0.00856070894125897,9,2,"genereg",1133,5451
67,13,21.6923076923077,0.230769230769231,0.319683705168032,0.00287642420230873,8,3,"genereg",1133,5451
68,37,15.6216216216216,0.100600600600601,0.341684274071838,0.0182737476686296,9,2,"doublewell",1133,5451
69,21,14.7142857142857,0.0523809523809524,0.327830871705763,0.00715027541926902,8,2,"mutualistic",1133,5451
69,21,14.7142857142857,0.0523809523809524,0.327830871705763,0.00715027541926902,8,1,"genereg",1133,5451
69,21,14.7142857142857,0.0523809523809524,0.327830871705763,0.00715027541926902,8,2,"doublewell",1133,5451
70,21,21.3333333333333,0.0666666666666667,0.345860067216621,0.00900930281154336,9,1,"SIS",1133,5451
71,12,14.5,0.106060606060606,0.298208640674394,0.00381731822460773,6,1,"SIS",1133,5451
71,12,14.5,0.106060606060606,0.298208640674394,0.00381731822460773,6,1,"mutualistic",1133,5451
71,12,14.5,0.106060606060606,0.298208640674394,0.00381731822460773,6,2,"genereg",1133,5451
71,12,14.5,0.106060606060606,0.298208640674394,0.00381731822460773,6,1,"doublewell",1133,5451
73,8,24.375,0.142857142857143,0.304546677428033,0.000731927412693007,6,1,"genereg",1133,5451
74,12,18.25,0.196969696969697,0.306277056277056,0.00300342982490777,8,1,"genereg",1133,5451
74,12,18.25,0.196969696969697,0.306277056277056,0.00300342982490777,8,1,"doublewell",1133,5451
75,12,22.0833333333333,0.181818181818182,0.307608695652174,0.00178872611437775,8,1,"genereg",1133,5451
75,12,22.0833333333333,0.181818181818182,0.307608695652174,0.00178872611437775,8,1,"SIS",1133,5451
76,26,21.6538461538462,0.0892307692307692,0.343550834597876,0.011581039044613,10,4,"doublewell",1133,5451
76,26,21.6538461538462,0.0892307692307692,0.343550834597876,0.011581039044613,10,1,"SIS",1133,5451
76,26,21.6538461538462,0.0892307692307692,0.343550834597876,0.011581039044613,10,1,"genereg",1133,5451
76,26,21.6538461538462,0.0892307692307692,0.343550834597876,0.011581039044613,10,1,"mutualistic",1133,5451
78,23,18.4782608695652,0.0671936758893281,0.338516746411483,0.00898742462993132,9,1,"genereg",1133,5451
78,23,18.4782608695652,0.0671936758893281,0.338516746411483,0.00898742462993132,9,2,"doublewell",1133,5451
78,23,18.4782608695652,0.0671936758893281,0.338516746411483,0.00898742462993132,9,1,"mutualistic",1133,5451
79,6,22,0.266666666666667,0.287091047425818,0.000166695842708877,6,2,"mutualistic",1133,5451
79,6,22,0.266666666666667,0.287091047425818,0.000166695842708877,6,1,"SIS",1133,5451
79,6,22,0.266666666666667,0.287091047425818,0.000166695842708877,6,2,"genereg",1133,5451
80,15,27.8666666666667,0.342857142857143,0.324355300859599,0.00113417242995574,10,1,"genereg",1133,5451
80,15,27.8666666666667,0.342857142857143,0.324355300859599,0.00113417242995574,10,1,"SIS",1133,5451
80,15,27.8666666666667,0.342857142857143,0.324355300859599,0.00113417242995574,10,2,"doublewell",1133,5451
81,22,18.8181818181818,0.238095238095238,0.307692307692308,0.0027664883483883,10,1,"doublewell",1133,5451
81,22,18.8181818181818,0.238095238095238,0.307692307692308,0.0027664883483883,10,2,"genereg",1133,5451
82,11,24.4545454545455,0.236363636363636,0.317798989331836,0.00148425793429368,8,2,"genereg",1133,5451
82,11,24.4545454545455,0.236363636363636,0.317798989331836,0.00148425793429368,8,1,"SIS",1133,5451
82,11,24.4545454545455,0.236363636363636,0.317798989331836,0.00148425793429368,8,1,"doublewell",1133,5451
82,11,24.4545454545455,0.236363636363636,0.317798989331836,0.00148425793429368,8,2,"mutualistic",1133,5451
83,6,30.3333333333333,0.266666666666667,0.310647639956092,0.000371167150995782,5,1,"genereg",1133,5451
84,12,19.3333333333333,0.318181818181818,0.294408322496749,0.00142019981976511,9,1,"genereg",1133,5451
84,12,19.3333333333333,0.318181818181818,0.294408322496749,0.00142019981976511,9,1,"mutualistic",1133,5451
85,8,17.375,0.285714285714286,0.284422110552764,0.000536187320010253,6,2,"genereg",1133,5451
85,8,17.375,0.285714285714286,0.284422110552764,0.000536187320010253,6,1,"doublewell",1133,5451
86,22,14,0.125541125541126,0.313313036257957,0.00890932502207513,8,1,"doublewell",1133,5451
87,12,17.5833333333333,0.106060606060606,0.312103666942377,0.00494214021651182,6,1,"mutualistic",1133,5451
87,12,17.5833333333333,0.106060606060606,0.312103666942377,0.00494214021651182,6,3,"doublewell",1133,5451
87,12,17.5833333333333,0.106060606060606,0.312103666942377,0.00494214021651182,6,1,"genereg",1133,5451
88,13,13.1538461538462,0.0384615384615385,0.299233412635474,0.0064590214690231,7,1,"SIS",1133,5451
88,13,13.1538461538462,0.0384615384615385,0.299233412635474,0.0064590214690231,7,1,"doublewell",1133,5451
89,19,10.1052631578947,0.152046783625731,0.291752577319588,0.00607646323785749,6,1,"mutualistic",1133,5451
90,24,18.5,0.0797101449275362,0.336104513064133,0.00676998242629119,9,4,"mutualistic",1133,5451
90,24,18.5,0.0797101449275362,0.336104513064133,0.00676998242629119,9,1,"genereg",1133,5451
90,24,18.5,0.0797101449275362,0.336104513064133,0.00676998242629119,9,2,"SIS",1133,5451
91,5,19.4,0.2,0.281172379533035,0.000161566580799997,5,1,"genereg",1133,5451
92,7,15.2857142857143,0.285714285714286,0.280753968253968,0.000843212734619872,5,3,"genereg",1133,5451
92,7,15.2857142857143,0.285714285714286,0.280753968253968,0.000843212734619872,5,2,"doublewell",1133,5451
94,5,22.8,0.2,0.292355371900826,0.000290059954596179,5,1,"mutualistic",1133,5451
94,5,22.8,0.2,0.292355371900826,0.000290059954596179,5,2,"SIS",1133,5451
94,5,22.8,0.2,0.292355371900826,0.000290059954596179,5,3,"doublewell",1133,5451
95,3,18.3333333333333,0.333333333333333,0.265478424015009,7.15329966134329e-05,3,1,"genereg",1133,5451
95,3,18.3333333333333,0.333333333333333,0.265478424015009,7.15329966134329e-05,3,4,"SIS",1133,5451
96,13,18.0769230769231,0.0769230769230769,0.317977528089888,0.00414674509106781,8,1,"SIS",1133,5451
96,13,18.0769230769231,0.0769230769230769,0.317977528089888,0.00414674509106781,8,2,"doublewell",1133,5451
96,13,18.0769230769231,0.0769230769230769,0.317977528089888,0.00414674509106781,8,4,"mutualistic",1133,5451
97,3,12.6666666666667,0,0.26070935052971,0.00012621943217849,3,1,"genereg",1133,5451
98,6,21.8333333333333,0.333333333333333,0.293112377006732,0.000732222154636069,5,2,"SIS",1133,5451
99,16,28.4375,0.133333333333333,0.338314405260012,0.00295694017792346,10,1,"SIS",1133,5451
101,31,16.6451612903226,0.0924731182795699,0.334812185743863,0.0150606670614555,9,1,"SIS",1133,5451
102,16,22.9375,0.1,0.32566168009206,0.00411219796815849,9,1,"mutualistic",1133,5451
103,7,29.2857142857143,0.571428571428571,0.285138539042821,0.00014170279751649,6,4,"mutualistic",1133,5451
103,7,29.2857142857143,0.571428571428571,0.285138539042821,0.00014170279751649,6,1,"genereg",1133,5451
103,7,29.2857142857143,0.571428571428571,0.285138539042821,0.00014170279751649,6,1,"doublewell",1133,5451
104,10,22.1,0.444444444444444,0.293797041266546,0.000400641568103922,7,1,"genereg",1133,5451
104,10,22.1,0.444444444444444,0.293797041266546,0.000400641568103922,7,1,"SIS",1133,5451
104,10,22.1,0.444444444444444,0.293797041266546,0.000400641568103922,7,1,"mutualistic",1133,5451
104,10,22.1,0.444444444444444,0.293797041266546,0.000400641568103922,7,3,"doublewell",1133,5451
107,6,14.8333333333333,0.4,0.270813397129187,0.000113596878562436,6,2,"genereg",1133,5451
107,6,14.8333333333333,0.4,0.270813397129187,0.000113596878562436,6,1,"mutualistic",1133,5451
108,13,16.3076923076923,0.141025641025641,0.302916778164303,0.00454135997828548,6,1,"doublewell",1133,5451
108,13,16.3076923076923,0.141025641025641,0.302916778164303,0.00454135997828548,6,3,"genereg",1133,5451
109,38,21.6052631578947,0.145092460881935,0.344701583434836,0.0133277535510531,10,1,"doublewell",1133,5451
110,16,19.3125,0.208333333333333,0.322599031062981,0.00326763718997704,9,1,"doublewell",1133,5451
110,16,19.3125,0.208333333333333,0.322599031062981,0.00326763718997704,9,1,"SIS",1133,5451
110,16,19.3125,0.208333333333333,0.322599031062981,0.00326763718997704,9,2,"mutualistic",1133,5451
110,16,19.3125,0.208333333333333,0.322599031062981,0.00326763718997704,9,1,"genereg",1133,5451
111,9,13.1111111111111,0.0833333333333333,0.271984622777511,0.00283205213025119,6,1,"doublewell",1133,5451
111,9,13.1111111111111,0.0833333333333333,0.271984622777511,0.00283205213025119,6,2,"genereg",1133,5451
112,9,20.2222222222222,0.472222222222222,0.294178794178794,0.000570898720548005,7,2,"SIS",1133,5451
112,9,20.2222222222222,0.472222222222222,0.294178794178794,0.000570898720548005,7,1,"mutualistic",1133,5451
113,32,15.4375,0.108870967741935,0.33022170361727,0.0103223964093591,9,1,"SIS",1133,5451
113,32,15.4375,0.108870967741935,0.33022170361727,0.0103223964093591,9,1,"doublewell",1133,5451
114,12,13.5833333333333,0.181818181818182,0.277043563387176,0.000388546675496527,7,1,"doublewell",1133,5451
114,12,13.5833333333333,0.181818181818182,0.277043563387176,0.000388546675496527,7,1,"SIS",1133,5451
115,14,18.7142857142857,0.0769230769230769,0.322507122507122,0.00354427158662204,8,1,"genereg",1133,5451
115,14,18.7142857142857,0.0769230769230769,0.322507122507122,0.00354427158662204,8,1,"mutualistic",1133,5451
116,17,22.0588235294118,0.205882352941176,0.328687572590012,0.00513129162394679,9,2,"doublewell",1133,5451
116,17,22.0588235294118,0.205882352941176,0.328687572590012,0.00513129162394679,9,1,"SIS",1133,5451
117,11,22.2727272727273,0.127272727272727,0.319774011299435,0.00189665047929773,8,1,"mutualistic",1133,5451
118,3,18,0,0.269011406844106,0.000852073335907827,2,1,"doublewell",1133,5451
119,15,21.2666666666667,0.247619047619048,0.298523206751055,0.0011083916566083,9,2,"mutualistic",1133,5451
119,15,21.2666666666667,0.247619047619048,0.298523206751055,0.0011083916566083,9,1,"genereg",1133,5451
119,15,21.2666666666667,0.247619047619048,0.298523206751055,0.0011083916566083,9,2,"doublewell",1133,5451
121,7,29.2857142857143,0.428571428571429,0.291677402731255,0.000179153229760572,6,1,"SIS",1133,5451
123,21,15.4761904761905,0.080952380952381,0.326978625072213,0.00727944275480841,8,2,"genereg",1133,5451
123,21,15.4761904761905,0.080952380952381,0.326978625072213,0.00727944275480841,8,1,"SIS",1133,5451
124,12,13.4166666666667,0.121212121212121,0.30413756045137,0.00200981095707758,8,1,"SIS",1133,5451
125,14,22.0714285714286,0.0549450549450549,0.331090962269669,0.00278861465947989,9,1,"mutualistic",1133,5451
125,14,22.0714285714286,0.0549450549450549,0.331090962269669,0.00278861465947989,9,1,"genereg",1133,5451
127,40,17.375,0.032051282051282,0.369934640522876,0.0272644678918203,10,3,"genereg",1133,5451
127,40,17.375,0.032051282051282,0.369934640522876,0.0272644678918203,10,2,"SIS",1133,5451
129,32,21.90625,0.0745967741935484,0.365161290322581,0.0163691489050174,10,1,"SIS",1133,5451
130,4,20.75,0.5,0.280823616968494,2.12860018856623e-05,4,1,"mutualistic",1133,5451
131,3,21.6666666666667,1,0.260170075844633,0,3,1,"SIS",1133,5451
131,3,21.6666666666667,1,0.260170075844633,0,3,1,"genereg",1133,5451
133,8,19.625,0.5,0.28342513770656,0.000186679323883093,6,1,"doublewell",1133,5451
133,8,19.625,0.5,0.28342513770656,0.000186679323883093,6,1,"mutualistic",1133,5451
134,21,23.3809523809524,0.242857142857143,0.335010358094111,0.00500461330221276,10,2,"SIS",1133,5451
134,21,23.3809523809524,0.242857142857143,0.335010358094111,0.00500461330221276,10,1,"doublewell",1133,5451
136,8,7.25,0,0.264547791540079,0.00164204869108104,4,3,"mutualistic",1133,5451
136,8,7.25,0,0.264547791540079,0.00164204869108104,4,1,"genereg",1133,5451
137,18,21.8333333333333,0.281045751633987,0.321590909090909,0.00253906239615777,9,1,"doublewell",1133,5451
137,18,21.8333333333333,0.281045751633987,0.321590909090909,0.00253906239615777,9,1,"mutualistic",1133,5451
137,18,21.8333333333333,0.281045751633987,0.321590909090909,0.00253906239615777,9,3,"genereg",1133,5451
137,18,21.8333333333333,0.281045751633987,0.321590909090909,0.00253906239615777,9,2,"SIS",1133,5451
138,26,19.7692307692308,0.255384615384615,0.326601269474899,0.00454009936442918,10,1,"genereg",1133,5451
138,26,19.7692307692308,0.255384615384615,0.326601269474899,0.00454009936442918,10,1,"doublewell",1133,5451
138,26,19.7692307692308,0.255384615384615,0.326601269474899,0.00454009936442918,10,1,"mutualistic",1133,5451
139,21,20.9047619047619,0.20952380952381,0.329740751529275,0.00621087236848904,10,1,"genereg",1133,5451
140,12,23.75,0.227272727272727,0.319052987598647,0.00162231510046783,9,1,"doublewell",1133,5451
140,12,23.75,0.227272727272727,0.319052987598647,0.00162231510046783,9,1,"genereg",1133,5451
140,12,23.75,0.227272727272727,0.319052987598647,0.00162231510046783,9,4,"mutualistic",1133,5451
142,20,24.4,0.289473684210526,0.332159624413146,0.00298479353528056,10,1,"SIS",1133,5451
142,20,24.4,0.289473684210526,0.332159624413146,0.00298479353528056,10,1,"doublewell",1133,5451
142,20,24.4,0.289473684210526,0.332159624413146,0.00298479353528056,10,2,"mutualistic",1133,5451
143,2,23.5,0,0.271397746343802,1.63810031623825e-05,2,1,"doublewell",1133,5451
143,2,23.5,0,0.271397746343802,1.63810031623825e-05,2,1,"genereg",1133,5451
144,27,14.2222222222222,0.222222222222222,0.306111411573824,0.0056185378762886,10,1,"genereg",1133,5451
145,14,17.2142857142857,0.340659340659341,0.295947712418301,0.00129614245846236,8,1,"doublewell",1133,5451
145,14,17.2142857142857,0.340659340659341,0.295947712418301,0.00129614245846236,8,2,"mutualistic",1133,5451
145,14,17.2142857142857,0.340659340659341,0.295947712418301,0.00129614245846236,8,1,"SIS",1133,5451
146,3,21.3333333333333,0.333333333333333,0.279990106356666,4.35395661302586e-05,3,3,"SIS",1133,5451
146,3,21.3333333333333,0.333333333333333,0.279990106356666,4.35395661302586e-05,3,1,"genereg",1133,5451
147,18,20.2222222222222,0.156862745098039,0.333923303834808,0.00296355414526726,9,2,"doublewell",1133,5451
147,18,20.2222222222222,0.156862745098039,0.333923303834808,0.00296355414526726,9,2,"mutualistic",1133,5451
148,6,18.5,0.0666666666666667,0.298130102712668,0.000360106566140064,5,3,"doublewell",1133,5451
148,6,18.5,0.0666666666666667,0.298130102712668,0.000360106566140064,5,1,"mutualistic",1133,5451
149,13,27,0.153846153846154,0.331673014942865,0.00283912866350774,9,1,"genereg",1133,5451
149,13,27,0.153846153846154,0.331673014942865,0.00283912866350774,9,2,"mutualistic",1133,5451
149,13,27,0.153846153846154,0.331673014942865,0.00283912866350774,9,1,"doublewell",1133,5451
150,12,10.8333333333333,0.106060606060606,0.295407098121086,0.00438186586330869,5,1,"SIS",1133,5451
151,3,26.6666666666667,0.333333333333333,0.277043563387176,0.000163410156737443,3,1,"mutualistic",1133,5451
151,3,26.6666666666667,0.333333333333333,0.277043563387176,0.000163410156737443,3,1,"genereg",1133,5451
152,4,11,0,0.265043315382814,0.00384515299152287,2,2,"mutualistic",1133,5451
153,9,23.4444444444444,0.277777777777778,0.299867549668874,0.000707864628477007,8,1,"mutualistic",1133,5451
154,12,21.0833333333333,0.348484848484849,0.293264248704663,0.000801220375491283,9,2,"genereg",1133,5451
154,12,21.0833333333333,0.348484848484849,0.293264248704663,0.000801220375491283,9,2,"mutualistic",1133,5451
155,10,18,0.0666666666666667,0.298444503031901,0.00265733845178125,8,2,"doublewell",1133,5451
156,7,17,0.333333333333333,0.283993978926242,0.000590208569164005,6,1,"genereg",1133,5451
158,9,18.1111111111111,0.333333333333333,0.281732205077153,0.000330299707960916,7,1,"mutualistic",1133,5451
