"v","k","knn","lcl","cc","bc","kcore","Freq","dynamics","N","M"
33,3,3,0,0.0681191757448484,0.00286474953922482,2,1,"SIS",1039,1305
33,3,3,0,0.0681191757448484,0.00286474953922482,2,1,"doublewell",1039,1305
33,3,3,0,0.0681191757448484,0.00286474953922482,2,1,"genereg",1039,1305
34,5,2.8,0,0.0720533111203665,0.0433107932295793,2,1,"SIS",1039,1305
34,5,2.8,0,0.0720533111203665,0.0433107932295793,2,1,"doublewell",1039,1305
34,5,2.8,0,0.0720533111203665,0.0433107932295793,2,2,"mutualistic",1039,1305
35,5,3.2,0,0.0703633405639913,0.0405974993396838,2,1,"genereg",1039,1305
36,3,3.66666666666667,0,0.0664745437079731,0.00385779849239531,2,1,"mutualistic",1039,1305
36,3,3.66666666666667,0,0.0664745437079731,0.00385779849239531,2,1,"genereg",1039,1305
36,3,3.66666666666667,0,0.0664745437079731,0.00385779849239531,2,1,"doublewell",1039,1305
36,3,3.66666666666667,0,0.0664745437079731,0.00385779849239531,2,2,"SIS",1039,1305
37,4,3.5,0.166666666666667,0.0661062285059228,0.00264552379962378,2,3,"genereg",1039,1305
37,4,3.5,0.166666666666667,0.0661062285059228,0.00264552379962378,2,4,"doublewell",1039,1305
37,4,3.5,0.166666666666667,0.0661062285059228,0.00264552379962378,2,1,"SIS",1039,1305
40,2,4,0,0.0656463445484442,0.0010422186645767,2,2,"genereg",1039,1305
40,2,4,0,0.0656463445484442,0.0010422186645767,2,1,"SIS",1039,1305
42,3,3.33333333333333,0,0.0643840714551544,0.00242547068772273,2,2,"doublewell",1039,1305
42,3,3.33333333333333,0,0.0643840714551544,0.00242547068772273,2,2,"mutualistic",1039,1305
43,2,4,0,0.0621073415903787,0.00037975513613888,2,1,"SIS",1039,1305
44,5,3.4,0.1,0.0653446647780925,0.00407088317690823,2,2,"doublewell",1039,1305
44,5,3.4,0.1,0.0653446647780925,0.00407088317690823,2,1,"SIS",1039,1305
45,4,4,0.166666666666667,0.0678608786610879,0.0662920183551584,2,1,"genereg",1039,1305
45,4,4,0.166666666666667,0.0678608786610879,0.0662920183551584,2,2,"doublewell",1039,1305
45,4,4,0.166666666666667,0.0678608786610879,0.0662920183551584,2,1,"SIS",1039,1305
45,4,4,0.166666666666667,0.0678608786610879,0.0662920183551584,2,2,"mutualistic",1039,1305
46,4,4.25,0.166666666666667,0.0702490525175961,0.0312165300975236,2,1,"genereg",1039,1305
46,4,4.25,0.166666666666667,0.0702490525175961,0.0312165300975236,2,1,"SIS",1039,1305
46,4,4.25,0.166666666666667,0.0702490525175961,0.0312165300975236,2,1,"doublewell",1039,1305
47,5,2.8,0.1,0.0658253535417592,0.0116240383036008,2,2,"genereg",1039,1305
47,5,2.8,0.1,0.0658253535417592,0.0116240383036008,2,3,"doublewell",1039,1305
48,2,3.5,0,0.0626395510228713,0.00101708093150873,2,2,"genereg",1039,1305
48,2,3.5,0,0.0626395510228713,0.00101708093150873,2,1,"SIS",1039,1305
50,4,3.5,0,0.0640266469282013,0.00734755024500826,2,1,"genereg",1039,1305
50,4,3.5,0,0.0640266469282013,0.00734755024500826,2,6,"doublewell",1039,1305
50,4,3.5,0,0.0640266469282013,0.00734755024500826,2,2,"SIS",1039,1305
52,6,3.16666666666667,0,0.067036941358822,0.0180042323445485,2,1,"genereg",1039,1305
52,6,3.16666666666667,0,0.067036941358822,0.0180042323445485,2,2,"doublewell",1039,1305
52,6,3.16666666666667,0,0.067036941358822,0.0180042323445485,2,1,"SIS",1039,1305
53,2,5,0,0.0639911226188274,0.00165463253977253,2,1,"doublewell",1039,1305
53,2,5,0,0.0639911226188274,0.00165463253977253,2,1,"SIS",1039,1305
53,2,5,0,0.0639911226188274,0.00165463253977253,2,2,"mutualistic",1039,1305
54,4,2.75,0,0.0658337033043699,0.00501666769546452,2,1,"genereg",1039,1305
54,4,2.75,0,0.0658337033043699,0.00501666769546452,2,2,"doublewell",1039,1305
55,3,3.33333333333333,0,0.0665597948060276,0.00388911345409514,2,1,"SIS",1039,1305
55,3,3.33333333333333,0,0.0665597948060276,0.00388911345409514,2,1,"doublewell",1039,1305
56,2,3,0,0.0624173180998196,0.000421441679154847,2,1,"genereg",1039,1305
57,3,2.33333333333333,0,0.0622675464907019,0.00513124870649998,2,1,"SIS",1039,1305
57,3,2.33333333333333,0,0.0622675464907019,0.00513124870649998,2,1,"doublewell",1039,1305
57,3,2.33333333333333,0,0.0622675464907019,0.00513124870649998,2,1,"mutualistic",1039,1305
58,2,3,0,0.0592127780946948,0.00356246982432822,2,1,"genereg",1039,1305
58,2,3,0,0.0592127780946948,0.00356246982432822,2,1,"SIS",1039,1305
59,3,2,0,0.0575739087026457,0.0034743701085444,2,1,"SIS",1039,1305
60,2,2.5,0,0.0564990202482038,0.00192652427415202,2,2,"SIS",1039,1305
61,2,2,0,0.059007446989938,0.00291352830747407,2,1,"mutualistic",1039,1305
61,2,2,0,0.059007446989938,0.00291352830747407,2,1,"genereg",1039,1305
62,2,4,0,0.0623311115114394,0.0046244810166793,2,1,"genereg",1039,1305
62,2,4,0,0.0623311115114394,0.0046244810166793,2,2,"mutualistic",1039,1305
62,2,4,0,0.0623311115114394,0.0046244810166793,2,1,"SIS",1039,1305
62,2,4,0,0.0623311115114394,0.0046244810166793,2,3,"doublewell",1039,1305
63,6,3,0.0666666666666667,0.0662919913143441,0.0228827977325849,2,2,"doublewell",1039,1305
64,2,4.5,0,0.0622974432841196,0.00261088525632759,2,3,"mutualistic",1039,1305
64,2,4.5,0,0.0622974432841196,0.00261088525632759,2,1,"genereg",1039,1305
65,3,2.33333333333333,0,0.0610265153742136,0.00250731018536103,2,1,"genereg",1039,1305
66,4,3,0,0.0624023085247084,0.0127858761942124,2,2,"doublewell",1039,1305
66,4,3,0,0.0624023085247084,0.0127858761942124,2,1,"genereg",1039,1305
66,4,3,0,0.0624023085247084,0.0127858761942124,2,1,"SIS",1039,1305
67,3,3.33333333333333,0,0.0633622268343304,0.0132663337377577,2,2,"SIS",1039,1305
67,3,3.33333333333333,0,0.0633622268343304,0.0132663337377577,2,2,"mutualistic",1039,1305
67,3,3.33333333333333,0,0.0633622268343304,0.0132663337377577,2,1,"doublewell",1039,1305
69,1,2,0,0.0358375914928877,0,1,1,"genereg",1039,1305
69,1,2,0,0.0358375914928877,0,1,1,"SIS",1039,1305
70,2,1.5,0,0.0371683317219895,0.00192678227360308,1,2,"genereg",1039,1305
70,2,1.5,0,0.0371683317219895,0.00192678227360308,1,2,"doublewell",1039,1305
71,2,3,0,0.0385988398036591,0.00384984847724743,1,2,"SIS",1039,1305
71,2,3,0,0.0385988398036591,0.00384984847724743,1,1,"genereg",1039,1305
73,2,3,0,0.0387530334142244,0.0335000610054818,2,1,"mutualistic",1039,1305
76,1,3,0,0.0509222919937206,0,1,4,"mutualistic",1039,1305
77,3,1.66666666666667,0,0.0536517289502248,0.00769040677959803,1,1,"doublewell",1039,1305
77,3,1.66666666666667,0,0.0536517289502248,0.00769040677959803,1,1,"mutualistic",1039,1305
78,2,2.5,0,0.0566655748444153,0.00959675066842808,1,1,"doublewell",1039,1305
79,2,2,0,0.0600312301197155,0.0115049525922375,1,1,"doublewell",1039,1305
79,2,2,0,0.0600312301197155,0.0115049525922375,1,1,"SIS",1039,1305
79,2,2,0,0.0600312301197155,0.0115049525922375,1,2,"mutualistic",1039,1305
80,2,2,0,0.0638140907414238,0.0134094384460882,1,1,"genereg",1039,1305
81,2,3.5,0,0.0680968313324149,0.0153102082299801,1,2,"doublewell",1039,1305
81,2,3.5,0,0.0680968313324149,0.0153102082299801,1,1,"SIS",1039,1305
82,5,4.4,0,0.0729855153986781,0.0559685848505982,2,3,"SIS",1039,1305
83,4,3,0,0.0687918351116708,0.00835040278794865,2,1,"doublewell",1039,1305
83,4,3,0,0.0687918351116708,0.00835040278794865,2,2,"genereg",1039,1305
85,3,2.66666666666667,0,0.0649074537268634,0.00477856119650922,2,1,"genereg",1039,1305
86,2,4,0,0.0640622107017219,0.00430893797659433,2,4,"SIS",1039,1305
86,2,4,0,0.0640622107017219,0.00430893797659433,2,1,"genereg",1039,1305
87,5,3.8,0.1,0.0643800781492278,0.0169724800131581,2,1,"mutualistic",1039,1305
90,3,4.33333333333333,0,0.0636614535418583,0.00465628595815888,2,1,"genereg",1039,1305
91,3,3.66666666666667,0,0.0602402646393129,0.00377060645310345,2,1,"mutualistic",1039,1305
91,3,3.66666666666667,0,0.0602402646393129,0.00377060645310345,2,2,"doublewell",1039,1305
91,3,3.66666666666667,0,0.0602402646393129,0.00377060645310345,2,1,"genereg",1039,1305
91,3,3.66666666666667,0,0.0602402646393129,0.00377060645310345,2,2,"SIS",1039,1305
92,6,2.16666666666667,0,0.0575388026607539,0.00399898906823878,2,1,"doublewell",1039,1305
93,2,4.5,0,0.0573448980719297,0.00209442909287058,2,1,"mutualistic",1039,1305
93,2,4.5,0,0.0573448980719297,0.00209442909287058,2,5,"doublewell",1039,1305
94,3,2,0,0.0595866819747417,0.00439660216062736,2,1,"doublewell",1039,1305
95,2,2.5,0,0.058634129808507,0.00279389324318487,2,2,"SIS",1039,1305
95,2,2.5,0,0.058634129808507,0.00279389324318487,2,1,"doublewell",1039,1305
95,2,2.5,0,0.058634129808507,0.00279389324318487,2,2,"genereg",1039,1305
96,2,3,0,0.0605742296918768,0.00380705346439585,2,2,"genereg",1039,1305
96,2,3,0,0.0605742296918768,0.00380705346439585,2,1,"mutualistic",1039,1305
98,2,4,0,0.0588568836470855,0.00299775582198158,2,1,"SIS",1039,1305
98,2,4,0,0.0588568836470855,0.00299775582198158,2,1,"doublewell",1039,1305
99,4,2,0,0.0580374615599665,0.0135600854533919,2,2,"genereg",1039,1305
100,2,3,0,0.0549380755795491,0.00738931703199504,2,1,"SIS",1039,1305
100,2,3,0,0.0549380755795491,0.00738931703199504,2,2,"genereg",1039,1305
101,2,2.5,0,0.0521608040201005,0.00600593822802729,2,2,"mutualistic",1039,1305
101,2,2.5,0,0.0521608040201005,0.00600593822802729,2,1,"genereg",1039,1305
101,2,2.5,0,0.0521608040201005,0.00600593822802729,2,3,"doublewell",1039,1305
101,2,2.5,0,0.0521608040201005,0.00600593822802729,2,1,"SIS",1039,1305
103,3,3,0.333333333333333,0.0516289480228799,0.00878140453728104,2,1,"SIS",1039,1305
104,3,2.66666666666667,0,0.0491360946745562,0.0069187244704661,2,1,"doublewell",1039,1305
104,3,2.66666666666667,0,0.0491360946745562,0.0069187244704661,2,2,"genereg",1039,1305
104,3,2.66666666666667,0,0.0491360946745562,0.0069187244704661,2,1,"SIS",1039,1305
105,3,1.66666666666667,0,0.0468453831573247,0.0038517065122268,1,1,"genereg",1039,1305
105,3,1.66666666666667,0,0.0468453831573247,0.0038517065122268,1,1,"mutualistic",1039,1305
105,3,1.66666666666667,0,0.0468453831573247,0.0038517065122268,1,1,"doublewell",1039,1305
106,1,4,0,0.0317120860320176,0,1,1,"genereg",1039,1305
106,1,4,0,0.0317120860320176,0,1,2,"mutualistic",1039,1305
107,4,2.25,0,0.032749645054425,0.0153343626847119,1,1,"genereg",1039,1305
108,2,3,0,0.0317217773974696,0.00959675066842808,1,1,"mutualistic",1039,1305
108,2,3,0,0.0317217773974696,0.00959675066842808,1,1,"doublewell",1039,1305
109,2,2.5,0,0.0307546443068354,0.00768483267465993,1,1,"doublewell",1039,1305
110,3,1.66666666666667,0,0.0298430222528894,0.00577291468089178,1,1,"SIS",1039,1305
110,3,1.66666666666667,0,0.0298430222528894,0.00577291468089178,1,1,"doublewell",1039,1305
111,2,2,0,0.0289806516458665,0.00192678227360308,1,1,"SIS",1039,1305
112,3,4.33333333333333,0,0.0703728813559322,0.00398259019615645,2,2,"genereg",1039,1305
112,3,4.33333333333333,0,0.0703728813559322,0.00398259019615645,2,1,"SIS",1039,1305
113,8,3.125,0,0.0756449497157849,0.0791806874030649,2,4,"mutualistic",1039,1305
114,3,4.66666666666667,0,0.0728983776950629,0.0152055355283352,2,1,"genereg",1039,1305
116,2,5.5,0,0.0698801669583951,0.0190461590698127,2,1,"SIS",1039,1305
117,7,3.14285714285714,0.0476190476190476,0.0715911442168425,0.0364602342165706,2,4,"mutualistic",1039,1305
118,2,6,0,0.0681639085894405,0.0025501357746849,2,2,"SIS",1039,1305
118,2,6,0,0.0681639085894405,0.0025501357746849,2,1,"genereg",1039,1305
118,2,6,0,0.0681639085894405,0.0025501357746849,2,2,"doublewell",1039,1305
121,5,3,0,0.0690756638051507,0.0463489628977165,2,4,"genereg",1039,1305
121,5,3,0,0.0690756638051507,0.0463489628977165,2,1,"mutualistic",1039,1305
122,2,3.5,0,0.0657836364788643,0.00678502747263907,2,2,"SIS",1039,1305
123,2,2.5,0,0.0642923505729328,0.00592268496699469,2,1,"mutualistic",1039,1305
123,2,2.5,0,0.0642923505729328,0.00592268496699469,2,2,"genereg",1039,1305
124,3,3,0,0.065098777046096,0.0583183461549206,2,1,"mutualistic",1039,1305
124,3,3,0,0.065098777046096,0.0583183461549206,2,1,"genereg",1039,1305
125,3,3,0,0.0632811071145522,0.0571312560899635,2,1,"doublewell",1039,1305
125,3,3,0,0.0632811071145522,0.0571312560899635,2,1,"mutualistic",1039,1305
126,2,3.5,0,0.056563675004087,0.00321643778397085,2,1,"genereg",1039,1305
126,2,3.5,0,0.056563675004087,0.00321643778397085,2,2,"SIS",1039,1305
127,3,2,0,0.0573639126830616,0.00742324978003709,2,2,"SIS",1039,1305
128,2,3,0,0.0586076449664051,0.00613359426966932,2,1,"SIS",1039,1305
128,2,3,0,0.0586076449664051,0.00613359426966932,2,2,"mutualistic",1039,1305
129,3,3,0,0.0611451460885957,0.0303080932628367,2,1,"genereg",1039,1305
130,3,2.66666666666667,0,0.0577243910577244,0.021125945796343,2,1,"SIS",1039,1305
130,3,2.66666666666667,0,0.0577243910577244,0.021125945796343,2,2,"mutualistic",1039,1305
131,3,2.66666666666667,0.333333333333333,0.0546172059984215,0.0084100641093077,2,1,"mutualistic",1039,1305
131,3,2.66666666666667,0.333333333333333,0.0546172059984215,0.0084100641093077,2,2,"SIS",1039,1305
132,2,3,1,0.051811919736448,0,2,1,"genereg",1039,1305
133,2,3,0,0.0464533452673976,0.0228761266659606,2,1,"genereg",1039,1305
134,2,2.5,0,0.0444349315068493,0.0209902211619036,2,2,"doublewell",1039,1305
134,2,2.5,0,0.0444349315068493,0.0209902211619036,2,1,"SIS",1039,1305
135,3,2,0,0.0425811215490011,0.0191098897627847,2,1,"doublewell",1039,1305
135,3,2,0,0.0425811215490011,0.0191098897627847,2,2,"mutualistic",1039,1305
136,2,2.5,0,0.0408548825126934,0.00382569402251567,2,2,"SIS",1039,1305
136,2,2.5,0,0.0408548825126934,0.00382569402251567,2,1,"doublewell",1039,1305
137,2,2,0,0.0392690954488707,0.00191935013368562,2,1,"doublewell",1039,1305
137,2,2,0,0.0392690954488707,0.00191935013368562,2,1,"genereg",1039,1305
139,5,2.2,0,0.0338397339766578,0.0211100644180727,2,1,"mutualistic",1039,1305
140,1,2,0,0.0582034316474151,0,1,2,"genereg",1039,1305
141,2,2,0,0.0617967494195392,0.00192678227360308,1,2,"genereg",1039,1305
141,2,2,0,0.0617967494195392,0.00192678227360308,1,4,"doublewell",1039,1305
141,2,2,0,0.0617967494195392,0.00192678227360308,1,3,"mutualistic",1039,1305
142,3,2.33333333333333,0,0.0658545869813476,0.00493313092978088,2,1,"genereg",1039,1305
142,3,2.33333333333333,0,0.0658545869813476,0.00493313092978088,2,1,"SIS",1039,1305
143,3,4.33333333333333,0,0.0703967446592065,0.00698428240352475,2,2,"genereg",1039,1305
144,2,3.5,0,0.0718488267460372,0.00198817705799272,2,4,"genereg",1039,1305
144,2,3.5,0,0.0718488267460372,0.00198817705799272,2,1,"mutualistic",1039,1305
145,4,4,0,0.0773357174787662,0.063957929526729,2,3,"doublewell",1039,1305
147,5,2.6,0,0.0734191540529071,0.00866990519000785,2,2,"SIS",1039,1305
147,5,2.6,0,0.0734191540529071,0.00866990519000785,2,1,"genereg",1039,1305
148,2,3.5,0,0.068496766530289,0.00245442996458057,2,1,"SIS",1039,1305
148,2,3.5,0,0.068496766530289,0.00245442996458057,2,2,"mutualistic",1039,1305
148,2,3.5,0,0.068496766530289,0.00245442996458057,2,2,"doublewell",1039,1305
149,2,2,0,0.0662877578389425,0.0013521357204847,2,1,"doublewell",1039,1305
149,2,2,0,0.0662877578389425,0.0013521357204847,2,1,"genereg",1039,1305
150,2,3,0,0.0650824503103643,0.000851064512171067,2,1,"doublewell",1039,1305
150,2,3,0,0.0650824503103643,0.000851064512171067,2,1,"genereg",1039,1305
151,4,2.5,0,0.0669763840495548,0.00290555156697125,2,2,"genereg",1039,1305
151,4,2.5,0,0.0669763840495548,0.00290555156697125,2,2,"doublewell",1039,1305
155,2,4.5,0,0.0716801325875285,0.00364234170149411,2,1,"genereg",1039,1305
155,2,4.5,0,0.0716801325875285,0.00364234170149411,2,1,"SIS",1039,1305
155,2,4.5,0,0.0716801325875285,0.00364234170149411,2,1,"mutualistic",1039,1305
156,2,2,0,0.0682670174284775,0.00213958975462535,2,1,"genereg",1039,1305
156,2,2,0,0.0682670174284775,0.00213958975462535,2,3,"SIS",1039,1305
158,2,3,0,0.0653652392947103,0.000973464541811428,2,2,"SIS",1039,1305
159,4,3.25,0.166666666666667,0.068496766530289,0.0104061317222015,2,1,"mutualistic",1039,1305
159,4,3.25,0.166666666666667,0.068496766530289,0.0104061317222015,2,1,"genereg",1039,1305
160,3,3.66666666666667,0.333333333333333,0.0662962253305231,0.00192678227360308,2,2,"SIS",1039,1305
160,3,3.66666666666667,0.333333333333333,0.0662962253305231,0.00192678227360308,2,1,"doublewell",1039,1305
160,3,3.66666666666667,0.333333333333333,0.0662962253305231,0.00192678227360308,2,1,"mutualistic",1039,1305
161,6,3.5,0.133333333333333,0.0698989898989899,0.0967805749557698,2,1,"doublewell",1039,1305
161,6,3.5,0.133333333333333,0.0698989898989899,0.0967805749557698,2,1,"SIS",1039,1305
162,3,4,0,0.0661104388255525,0.00542235405293321,2,1,"mutualistic",1039,1305
163,4,3,0,0.0641057312252964,0.0174599584865611,2,1,"SIS",1039,1305
163,4,3,0,0.0641057312252964,0.0174599584865611,2,1,"genereg",1039,1305
164,3,3,0,0.0615914080579125,0.0131498143382325,2,3,"doublewell",1039,1305
165,3,3.66666666666667,0.333333333333333,0.0600208164681392,0.0122346617600418,2,3,"doublewell",1039,1305
165,3,3.66666666666667,0.333333333333333,0.0600208164681392,0.0122346617600418,2,1,"SIS",1039,1305
167,5,3.4,0.2,0.0605424321959755,0.0166554580810738,2,2,"doublewell",1039,1305
168,3,4,0.333333333333333,0.0594876497220471,0.000406992900762113,2,1,"genereg",1039,1305
169,5,3.8,0.1,0.0623760591310618,0.0196485157432527,2,1,"mutualistic",1039,1305
170,4,3,0,0.0591655266757866,0.0135012192144922,2,3,"genereg",1039,1305
170,4,3,0,0.0591655266757866,0.0135012192144922,2,1,"SIS",1039,1305
170,4,3,0,0.0591655266757866,0.0135012192144922,2,1,"doublewell",1039,1305
171,2,3,0,0.0559810160716212,0.00552392137708368,2,1,"SIS",1039,1305
171,2,3,0,0.0559810160716212,0.00552392137708368,2,2,"mutualistic",1039,1305
172,2,2,0,0.0532826856937529,0.00377922653145852,2,3,"doublewell",1039,1305
173,2,2,0,0.0509172961836555,0.00209807648212769,2,4,"genereg",1039,1305
174,2,2,0,0.0488401637415894,0.000486045334029296,2,3,"genereg",1039,1305
174,2,2,0,0.0488401637415894,0.000486045334029296,2,1,"SIS",1039,1305
174,2,2,0,0.0488401637415894,0.000486045334029296,2,3,"doublewell",1039,1305
174,2,2,0,0.0488401637415894,0.000486045334029296,2,1,"mutualistic",1039,1305
175,2,3,0,0.0486661353087346,0.000481974273647676,2,1,"SIS",1039,1305
175,2,3,0,0.0486661353087346,0.000481974273647676,2,1,"genereg",1039,1305
178,2,5.5,1,0.0464055793991416,0,2,1,"SIS",1039,1305
180,2,3.5,0,0.0443722481084085,0.00384984847724743,1,1,"doublewell",1039,1305
180,2,3.5,0,0.0443722481084085,0.00384984847724743,1,1,"mutualistic",1039,1305
181,2,1.5,0,0.0424922220402816,0.00192678227360308,1,1,"doublewell",1039,1305
183,3,2.33333333333333,0,0.0392809839167455,0.00959303459846935,2,2,"doublewell",1039,1305
184,3,2.33333333333333,0,0.0378100754015955,0.003862854722103,2,2,"doublewell",1039,1305
185,1,2,0,0.0572216097023153,0,1,1,"genereg",1039,1305
186,2,2.5,0,0.0606911068233643,0.00192678227360308,1,1,"mutualistic",1039,1305
188,2,3,0,0.0615475837533353,0.0114550953202913,2,1,"SIS",1039,1305
188,2,3,0,0.0615475837533353,0.0114550953202913,2,1,"mutualistic",1039,1305
189,2,2,0,0.0587835541963982,0.00998167358165366,2,3,"doublewell",1039,1305
189,2,2,0,0.0587835541963982,0.00998167358165366,2,1,"SIS",1039,1305
189,2,2,0,0.0587835541963982,0.00998167358165366,2,1,"mutualistic",1039,1305
191,3,2,0,0.0539893893685634,0.0077173482867988,2,1,"genereg",1039,1305
191,3,2,0,0.0539893893685634,0.0077173482867988,2,1,"mutualistic",1039,1305
192,2,3,0,0.0518714706911199,0.0022624672598753,2,1,"SIS",1039,1305
193,3,2.66666666666667,0,0.0521581830058791,0.171859255089003,2,3,"doublewell",1039,1305
193,3,2.66666666666667,0,0.0521581830058791,0.171859255089003,2,1,"genereg",1039,1305
194,3,3,0,0.0542943822575583,0.171132763412071,2,2,"doublewell",1039,1305
195,4,2.75,0,0.0566068604460926,0.178091414082292,2,2,"doublewell",1039,1305
196,2,3,0,0.0590678882376373,0.0891807242496464,2,1,"mutualistic",1039,1305
197,2,3,0,0.0617820367835248,0.0906179143061865,2,3,"mutualistic",1039,1305
197,2,3,0,0.0617820367835248,0.0906179143061865,2,1,"doublewell",1039,1305
199,4,2.25,0,0.0747946389969736,0.00659503269150768,2,2,"SIS",1039,1305
201,2,3.5,0,0.0769401823437847,0.000901018882048922,2,2,"SIS",1039,1305
201,2,3.5,0,0.0769401823437847,0.000901018882048922,2,2,"genereg",1039,1305
203,5,3,0,0.079975344787734,0.0685884939652446,2,3,"SIS",1039,1305
203,5,3,0,0.079975344787734,0.0685884939652446,2,1,"doublewell",1039,1305
203,5,3,0,0.079975344787734,0.0685884939652446,2,2,"genereg",1039,1305
205,3,5.66666666666667,0,0.0736640408771556,0.0127614598081286,2,2,"mutualistic",1039,1305
206,8,2.625,0,0.0727553094553866,0.0518747655353849,2,1,"mutualistic",1039,1305
206,8,2.625,0,0.0727553094553866,0.0518747655353849,2,1,"genereg",1039,1305
207,3,5,0,0.0696130373549728,0.0199272330000217,2,1,"genereg",1039,1305
207,3,5,0,0.0696130373549728,0.0199272330000217,2,1,"SIS",1039,1305
208,3,2.33333333333333,0,0.0665171419416854,0.0082581463361051,2,1,"mutualistic",1039,1305
209,2,4,0,0.0650212979203207,0.00558145306038191,2,1,"genereg",1039,1305
209,2,4,0,0.0650212979203207,0.00558145306038191,2,1,"SIS",1039,1305
212,3,3.66666666666667,0,0.0616535994297933,0.00643426678823087,2,1,"genereg",1039,1305
212,3,3.66666666666667,0,0.0616535994297933,0.00643426678823087,2,1,"SIS",1039,1305
213,2,3,0,0.0562479679202341,0.00445706476550096,2,3,"genereg",1039,1305
213,2,3,0,0.0562479679202341,0.00445706476550096,2,1,"SIS",1039,1305
