"v","k","knn","lcl","cc","bc","kcore","Freq","dynamics","N","M"
361,13,63.1538461538462,0.423076923076923,0.282753218157182,0.000110575557041761,9,2,"genereg",13356,91471
361,13,63.1538461538462,0.423076923076923,0.282753218157182,0.000110575557041761,9,1,"mutualistic",13356,91471
362,12,14.6666666666667,0.439393939393939,0.247204945949948,4.17192560137034e-05,9,1,"SIS",13356,91471
372,26,62,0.184615384615385,0.307279922691086,0.000593094312750359,9,2,"genereg",13356,91471
372,26,62,0.184615384615385,0.307279922691086,0.000593094312750359,9,2,"mutualistic",13356,91471
373,17,46.4705882352941,0.25,0.285198710145856,0.000146223044044992,9,1,"SIS",13356,91471
374,13,19.8461538461538,0.448717948717949,0.261934648727102,1.40747551748712e-05,9,1,"genereg",13356,91471
376,49,47.7959183673469,0.0722789115646258,0.322397643877945,0.00191640409674248,10,2,"SIS",13356,91471
382,23,42.1304347826087,0.470355731225296,0.286661801322229,9.60367646727859e-05,10,2,"SIS",13356,91471
385,23,87.9565217391304,0.146245059288538,0.317002539818177,0.000570275052496054,10,1,"SIS",13356,91471
386,10,49.5,0.266666666666667,0.274924346913148,6.04513469506851e-05,8,1,"genereg",13356,91471
387,17,55.5294117647059,0.213235294117647,0.292219158898954,9.15800736510896e-05,10,1,"SIS",13356,91471
390,9,105.222222222222,0.361111111111111,0.292359894921191,0.000122392776065652,7,1,"mutualistic",13356,91471
392,7,11.2857142857143,0.619047619047619,0.238001889045319,1.41386845709668e-05,7,1,"SIS",13356,91471
393,7,10.7142857142857,0.666666666666667,0.230899566036757,7.04855027687758e-06,7,1,"genereg",13356,91471
394,9,10.4444444444444,0.444444444444444,0.236296401146537,2.5000802154084e-05,7,1,"mutualistic",13356,91471
395,9,10.2222222222222,0.388888888888889,0.230644353487729,1.73491767856445e-05,7,1,"mutualistic",13356,91471
403,17,55.5882352941176,0.213235294117647,0.295745953008393,0.000641609618452948,7,1,"genereg",13356,91471
410,8,35,0.428571428571429,0.254414874364201,8.97481121672917e-05,7,1,"doublewell",13356,91471
412,10,24.7,0.4,0.260113355277253,7.13195766656682e-05,8,1,"mutualistic",13356,91471
425,12,16.0833333333333,0.0606060606060606,0.24161013116237,8.93207224755256e-05,8,1,"mutualistic",13356,91471
426,10,18.4,0.355555555555556,0.243247181392638,3.76576104095411e-05,8,1,"genereg",13356,91471
429,17,84.6470588235294,0.227941176470588,0.305676356145571,0.00042879773212127,9,1,"mutualistic",13356,91471
432,15,13.8,0.0952380952380952,0.258367189011414,0.000132398556482905,8,1,"genereg",13356,91471
434,10,57.2,0.266666666666667,0.274958308455663,0.000194882819517496,7,1,"doublewell",13356,91471
435,13,11.9230769230769,0.307692307692308,0.237106080781181,4.08726437050604e-05,8,1,"SIS",13356,91471
435,13,11.9230769230769,0.307692307692308,0.237106080781181,4.08726437050604e-05,8,1,"genereg",13356,91471
444,7,28.5714285714286,0.476190476190476,0.255980219274707,2.78543565861186e-05,6,1,"SIS",13356,91471
445,8,26.125,0.428571428571429,0.256284782191518,3.98045576780249e-05,6,1,"doublewell",13356,91471
448,10,15.5,0.444444444444444,0.24161013116237,4.45784794378018e-05,7,1,"genereg",13356,91471
449,11,11.4545454545455,0.527272727272727,0.229992939190935,2.09029010378763e-05,7,1,"mutualistic",13356,91471
454,12,23.0833333333333,0.318181818181818,0.252471784789308,0.000158971496026991,7,1,"genereg",13356,91471
465,12,11.0833333333333,0.363636363636364,0.242800523598284,5.6997954941374e-05,7,1,"genereg",13356,91471
470,6,11,0.6,0.215295578017443,2.7063313733458e-06,6,1,"doublewell",13356,91471
476,9,30.3333333333333,0.555555555555556,0.253285792857549,4.17582977978604e-05,8,1,"genereg",13356,91471
479,13,18.2307692307692,0.474358974358974,0.242694628189285,4.41471134990772e-05,8,1,"doublewell",13356,91471
480,18,19.7777777777778,0.287581699346405,0.255647013782542,0.000129261184948818,8,1,"mutualistic",13356,91471
483,14,17.8571428571429,0.406593406593407,0.242219239698201,4.67235476445339e-05,8,1,"mutualistic",13356,91471
483,14,17.8571428571429,0.406593406593407,0.242219239698201,4.67235476445339e-05,8,1,"genereg",13356,91471
484,14,20.4285714285714,0.417582417582418,0.244056212423019,4.07119682525726e-05,8,1,"genereg",13356,91471
486,13,21.3846153846154,0.474358974358974,0.245108835297141,2.91344620451661e-05,8,1,"genereg",13356,91471
494,9,30.4444444444444,0.333333333333333,0.263349897460167,0.000110977693963583,6,1,"SIS",13356,91471
497,6,8.66666666666667,0.6,0.226298398712192,3.54041816096398e-06,6,1,"mutualistic",13356,91471
508,9,17.7777777777778,0.694444444444444,0.231271430055761,5.71893446903709e-06,8,2,"mutualistic",13356,91471
513,11,19.1818181818182,0.236363636363636,0.258612342905831,7.20207745759096e-05,8,1,"doublewell",13356,91471
521,13,22.2307692307692,0.128205128205128,0.265961683992512,0.000139572488094819,8,1,"doublewell",13356,91471
531,10,15.5,0.377777777777778,0.241999782553546,3.01058173122323e-05,8,1,"mutualistic",13356,91471
532,11,31.8181818181818,0.327272727272727,0.256891145863389,0.000131202368291222,8,1,"mutualistic",13356,91471
538,12,27,0.242424242424242,0.267453038010173,0.000102252712255968,8,1,"SIS",13356,91471
542,10,15.2,0.4,0.249323252123588,2.61062972909921e-05,8,1,"doublewell",13356,91471
543,21,37.0952380952381,0.133333333333333,0.287000623213633,0.000295210208399989,9,1,"SIS",13356,91471
544,10,19.7,0.4,0.259900749245889,1.80821687593725e-05,8,1,"SIS",13356,91471
556,10,40.2,0.266666666666667,0.278211778430515,0.000140865611747348,8,1,"SIS",13356,91471
556,10,40.2,0.266666666666667,0.278211778430515,0.000140865611747348,8,1,"doublewell",13356,91471
556,10,40.2,0.266666666666667,0.278211778430515,0.000140865611747348,8,1,"genereg",13356,91471
558,16,91.5625,0.15,0.307796907050174,0.000488661290291893,9,1,"SIS",13356,91471
563,6,10.8333333333333,0.6,0.232673612320987,7.45716703809646e-06,6,1,"SIS",13356,91471
566,20,56.45,0.152631578947368,0.293645558487247,0.000517468773689808,10,1,"SIS",13356,91471
569,8,58.125,0.321428571428571,0.270678368025294,0.000126530151184394,6,1,"mutualistic",13356,91471
569,8,58.125,0.321428571428571,0.270678368025294,0.000126530151184394,6,1,"doublewell",13356,91471
570,9,14,0.305555555555556,0.24740644683216,4.29753543394756e-05,6,1,"mutualistic",13356,91471
578,12,62,0.53030303030303,0.284173121116691,4.1722395164961e-05,8,1,"SIS",13356,91471
590,15,79.4666666666667,0.247619047619048,0.297823469069176,0.000202822524109293,9,2,"SIS",13356,91471
591,15,79.4666666666667,0.247619047619048,0.297823469069176,0.000202822524109293,9,2,"mutualistic",13356,91471
596,11,12.5454545454545,0.309090909090909,0.251487646881591,4.73209734766261e-05,7,2,"SIS",13356,91471
598,12,13.75,0.287878787878788,0.252739350125849,0.000100930380253459,8,1,"SIS",13356,91471
599,23,33.1304347826087,0.0711462450592885,0.28504652949714,0.000759278306898905,9,1,"genereg",13356,91471
607,11,14.5454545454545,0.381818181818182,0.238913039589259,5.11813609176351e-05,8,1,"genereg",13356,91471
615,12,12.5,0.393939393939394,0.234064181432602,3.66369504319712e-05,8,1,"genereg",13356,91471
617,12,37.1666666666667,0.46969696969697,0.274636012174056,8.80852540085804e-05,8,1,"mutualistic",13356,91471
620,18,34.6111111111111,0.366013071895425,0.276821988226515,0.000104848108888304,9,1,"SIS",13356,91471
624,10,14.7,0.6,0.239096963620739,4.04071572634895e-06,8,1,"mutualistic",13356,91471
627,9,15.4444444444444,0.444444444444444,0.254584620077014,3.12666731057764e-05,8,1,"SIS",13356,91471
630,11,46.5454545454545,0.254545454545455,0.282478108211007,0.000280214016950535,8,1,"genereg",13356,91471
632,7,11,0.571428571428571,0.234899919091005,4.84923427728248e-06,7,1,"SIS",13356,91471
633,12,17.5,0.333333333333333,0.250482960406625,7.75419184353475e-05,8,1,"doublewell",13356,91471
633,12,17.5,0.333333333333333,0.250482960406625,7.75419184353475e-05,8,1,"SIS",13356,91471
637,11,25.2727272727273,0.327272727272727,0.262289608578667,0.000102185687156712,8,1,"genereg",13356,91471
640,10,16.9,0.333333333333333,0.248691830692166,5.27986813641169e-05,8,1,"genereg",13356,91471
641,15,17.0666666666667,0.323809523809524,0.254313135544807,8.92204954226837e-05,8,1,"doublewell",13356,91471
642,28,44.9642857142857,0.111111111111111,0.294104692902288,0.000530828177807244,10,1,"genereg",13356,91471
655,14,14.9285714285714,0.274725274725275,0.251691449463825,6.43372834973064e-05,8,1,"mutualistic",13356,91471
664,7,36.8571428571429,0.285714285714286,0.255148828856368,7.72273023050375e-05,6,1,"SIS",13356,91471
670,19,83.5263157894737,0.16374269005848,0.308771848700638,0.000337827090813586,10,1,"SIS",13356,91471
678,4,14.75,0.5,0.235346984809502,1.72995305387408e-06,4,2,"mutualistic",13356,91471
681,7,20.4285714285714,0.333333333333333,0.248169621288141,2.92018407154024e-05,6,1,"doublewell",13356,91471
684,8,22,0.178571428571429,0.265575596078509,2.6407502696541e-05,7,1,"SIS",13356,91471
687,19,55,0.210526315789474,0.292046622493385,0.000254201732332851,9,1,"doublewell",13356,91471
691,27,26.9259259259259,0.113960113960114,0.28509520963197,0.000176728532670739,9,1,"mutualistic",13356,91471
696,18,44.2777777777778,0.176470588235294,0.284645551813803,0.000132015752639128,9,1,"mutualistic",13356,91471
698,25,40.16,0.19,0.288650658136469,0.000151002037692057,10,1,"doublewell",13356,91471
700,9,55.3333333333333,0.583333333333333,0.269934310257706,1.81345432297638e-05,8,1,"SIS",13356,91471
701,13,57.3076923076923,0.397435897435897,0.280803195962994,3.39196023675082e-05,9,1,"genereg",13356,91471
702,53,18.622641509434,0.0319303338171263,0.294351017169558,0.00119752685464212,10,1,"doublewell",13356,91471
706,15,44.5333333333333,0.314285714285714,0.276913825993199,8.76173627289151e-05,9,1,"SIS",13356,91471
707,15,44.4666666666667,0.304761904761905,0.284342531084994,0.000152652768132528,9,2,"SIS",13356,91471
707,15,44.4666666666667,0.304761904761905,0.284342531084994,0.000152652768132528,9,1,"genereg",13356,91471
707,15,44.4666666666667,0.304761904761905,0.284342531084994,0.000152652768132528,9,1,"doublewell",13356,91471
709,14,31.9285714285714,0.450549450549451,0.27226763980347,1.4680281144498e-05,10,1,"doublewell",13356,91471
710,32,31.28125,0.157258064516129,0.282412400346804,0.000248703553930128,10,1,"genereg",13356,91471
710,32,31.28125,0.157258064516129,0.282412400346804,0.000248703553930128,10,1,"doublewell",13356,91471
714,20,47.2,0.357894736842105,0.290838215117925,9.48008285798704e-05,10,1,"SIS",13356,91471
718,12,64.6666666666667,0.212121212121212,0.283690203075877,8.96976304428803e-05,9,1,"mutualistic",13356,91471
725,13,111,0.346153846153846,0.308308516286908,0.000202846274938384,9,1,"SIS",13356,91471
726,11,23.6363636363636,0.418181818181818,0.267329903717197,2.43489365364159e-05,9,1,"doublewell",13356,91471
727,11,27.2727272727273,0.418181818181818,0.267436970582934,3.01360979147125e-05,9,2,"SIS",13356,91471
732,11,84.9090909090909,0.454545454545455,0.295027282567875,0.00017188643397375,7,2,"genereg",13356,91471
733,17,39,0.227941176470588,0.284161028128857,0.000226247119300006,8,1,"genereg",13356,91471
744,7,19.5714285714286,0.428571428571429,0.24919299162204,4.72376817498406e-06,7,1,"doublewell",13356,91471
751,14,14.6428571428571,0.252747252747253,0.260636221701795,4.6523289281531e-05,8,1,"SIS",13356,91471
755,15,18.0666666666667,0.276190476190476,0.263033502058181,5.29718694224559e-05,9,1,"doublewell",13356,91471
757,17,20.8823529411765,0.367647058823529,0.255510063518788,5.94885638554246e-05,9,1,"SIS",13356,91471
760,11,20.3636363636364,0.454545454545455,0.244682215422949,4.22301962983838e-05,8,1,"genereg",13356,91471
765,10,35.6,0.355555555555556,0.266099466007811,0.00012918155210537,8,1,"doublewell",13356,91471
768,29,29.6206896551724,0.0665024630541872,0.289708881079439,0.000361254172150598,9,1,"doublewell",13356,91471
773,13,42.1538461538462,0.294871794871795,0.273836374820586,7.38851338021417e-05,9,1,"SIS",13356,91471
780,30,41.7333333333333,0.114942528735632,0.299157743828681,0.000428743586587159,9,1,"genereg",13356,91471
787,11,26,0.327272727272727,0.255153703597562,7.87863970101469e-05,8,1,"genereg",13356,91471
788,14,55,0.21978021978022,0.286176527310519,0.000311304731293875,8,1,"doublewell",13356,91471
796,10,14.5,0.422222222222222,0.239169755905371,1.68029612256636e-05,8,1,"mutualistic",13356,91471
798,8,13.625,0.428571428571429,0.24967283604412,2.83194820631028e-05,8,1,"SIS",13356,91471
800,13,27.3076923076923,0.294871794871795,0.26888539904969,0.000127246265950583,8,1,"SIS",13356,91471
805,9,39.4444444444444,0.472222222222222,0.258227309640744,2.34198887267118e-05,8,1,"SIS",13356,91471
807,6,55.5,0.866666666666667,0.2570048495112,1.13657279041395e-07,6,1,"genereg",13356,91471
807,6,55.5,0.866666666666667,0.2570048495112,1.13657279041395e-07,6,1,"mutualistic",13356,91471
818,9,18.8888888888889,0.361111111111111,0.240206482247563,3.95615843051201e-05,7,1,"genereg",13356,91471
821,9,10.3333333333333,0.388888888888889,0.227547664888995,1.33749972434215e-05,7,1,"SIS",13356,91471
823,11,16.4545454545455,0.418181818181818,0.232754714350448,1.97366877884626e-05,7,1,"genereg",13356,91471
828,10,17.2,0.444444444444444,0.252185735596805,2.42757929833753e-05,8,1,"mutualistic",13356,91471
830,11,16.4545454545455,0.4,0.253685130309247,3.45074573730893e-05,8,1,"genereg",13356,91471
830,11,16.4545454545455,0.4,0.253685130309247,3.45074573730893e-05,8,1,"SIS",13356,91471
840,15,24.4666666666667,0.228571428571429,0.2673031503943,0.000273802405199777,8,1,"SIS",13356,91471
842,8,33,0.464285714285714,0.260824561060875,2.88244650624475e-05,7,1,"SIS",13356,91471
853,19,20.5263157894737,0.245614035087719,0.255295152163939,0.000184660682627101,9,1,"SIS",13356,91471
862,17,19.5882352941176,0.227941176470588,0.264434500237605,0.000151319034183726,8,1,"SIS",13356,91471
873,17,30.1764705882353,0.323529411764706,0.272595525800131,9.45764939998546e-05,9,1,"genereg",13356,91471
874,52,29.4230769230769,0.0535444947209653,0.303957939777409,0.00173841248800409,10,1,"mutualistic",13356,91471
876,11,22.7272727272727,0.509090909090909,0.255197584651838,2.17510862264373e-05,9,1,"genereg",13356,91471
882,8,16.5,0.428571428571429,0.237266153818821,3.56174230293532e-06,8,1,"doublewell",13356,91471
887,40,25.975,0.05,0.295033800203243,0.000753810102341031,10,1,"doublewell",13356,91471
896,16,18.75,0.216666666666667,0.26222780733963,7.6758685086759e-05,9,1,"genereg",13356,91471
900,12,15.3333333333333,0.212121212121212,0.24589409338636,3.65642590494248e-05,8,1,"mutualistic",13356,91471
902,10,45.5,0.311111111111111,0.26977073022927,0.000125465113677109,8,1,"doublewell",13356,91471
904,15,27.4666666666667,0.152380952380952,0.266572187069602,0.000220392429970086,8,1,"mutualistic",13356,91471
904,15,27.4666666666667,0.152380952380952,0.266572187069602,0.000220392429970086,8,1,"doublewell",13356,91471
912,27,18.6296296296296,0.094017094017094,0.255754720594431,0.000184748670460168,12,1,"genereg",13356,91471
913,18,24.5,0.150326797385621,0.267823122430562,0.000232443243850061,8,1,"genereg",13356,91471
914,9,15.3333333333333,0.583333333333333,0.253367482451148,7.48581577672296e-06,8,1,"doublewell",13356,91471
928,13,28.6923076923077,0.230769230769231,0.258948307286617,0.000187750074082083,8,1,"SIS",13356,91471
933,11,19.3636363636364,0.254545454545455,0.248031349825422,4.41952650536822e-05,8,1,"genereg",13356,91471
937,13,20.0769230769231,0.102564102564103,0.265898140405368,0.000154778516034168,7,1,"mutualistic",13356,91471
942,13,11.3846153846154,0.294871794871795,0.245442181871646,4.11208077304609e-05,8,1,"doublewell",13356,91471
944,8,31.5,0.285714285714286,0.259562310502993,0.000107097917988272,7,1,"SIS",13356,91471
949,16,37.9375,0.275,0.280691061182454,0.000259036316526916,8,1,"doublewell",13356,91471
960,15,42.6,0.352380952380952,0.269956135918013,0.000232385670275847,8,1,"SIS",13356,91471
960,15,42.6,0.352380952380952,0.269956135918013,0.000232385670275847,8,1,"mutualistic",13356,91471
962,19,14.2105263157895,0.251461988304094,0.242765214862212,0.000131820187003545,8,1,"doublewell",13356,91471
967,12,12.25,0.348484848484849,0.227261124819195,2.99169133520568e-05,8,1,"genereg",13356,91471
973,13,12.1538461538462,0.294871794871795,0.259259978257493,8.30528453350141e-05,8,1,"doublewell",13356,91471
974,19,77,0.134502923976608,0.306630849060936,0.000417805703847289,10,1,"genereg",13356,91471
975,8,18.375,0.285714285714286,0.250009360140777,2.58823845326437e-05,7,1,"SIS",13356,91471
979,6,12.3333333333333,0.8,0.24217092498232,2.14179941377542e-06,6,1,"genereg",13356,91471
982,17,38.1176470588235,0.205882352941176,0.28145416227608,0.00029050103525285,8,1,"mutualistic",13356,91471
984,16,92.3125,0.191666666666667,0.310292750929368,0.000329498381332893,9,1,"SIS",13356,91471
984,16,92.3125,0.191666666666667,0.310292750929368,0.000329498381332893,9,1,"mutualistic",13356,91471
985,7,40.2857142857143,0.238095238095238,0.265612569610183,6.11677056564176e-05,7,1,"mutualistic",13356,91471
986,12,26.1666666666667,0.303030303030303,0.268231938781659,4.97923182554807e-05,8,1,"SIS",13356,91471
989,12,30.0833333333333,0.333333333333333,0.273309593975115,5.57030610849104e-05,8,1,"SIS",13356,91471
992,14,41.2142857142857,0.208791208791209,0.278641323624528,0.000314077378806864,7,1,"genereg",13356,91471
993,9,17.5555555555556,0.361111111111111,0.260316160848293,0.000112214099914928,7,1,"SIS",13356,91471
995,8,11.375,0.428571428571429,0.224631221300859,1.62828328519322e-05,7,1,"genereg",13356,91471
996,9,12.4444444444444,0.388888888888889,0.235979079054317,4.21533015857032e-05,7,1,"genereg",13356,91471
1000,11,23.1818181818182,0.236363636363636,0.260027258566978,0.00016755583077405,7,1,"SIS",13356,91471
